ID,Age,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan
1861,30,179,91103,3,"4,90",1,142,1
1862,62,161,90274,1,"2,90",1,0,0
1863,42,82,95616,1,"3,70",3,0,0
1864,48,43,94588,1,"1,20",2,112,0
1865,61,61,92103,2,"2,80",1,0,0
1866,36,90,91342,4,"1,80",3,0,0
1867,48,90,94523,1,"2,60",2,334,0
1868,65,21,94553,2,"0,40",1,0,0
1869,25,118,92833,1,"5,40",1,0,0
1870,55,44,94025,2,"2,00",2,0,0
1871,63,110,95032,1,"4,10",3,0,1
1872,31,99,94065,4,"1,80",2,268,0
1873,43,98,94402,3,"1,10",1,0,0
1874,28,69,94538,3,"0,70",2,80,0
1875,37,82,95819,3,"0,90",2,218,0
1876,27,112,90066,3,"2,50",1,389,0
1877,62,123,90210,1,"2,90",1,0,0
1878,51,78,90037,1,"2,67",2,0,0
1879,56,59,95833,3,"0,80",1,159,0
1880,56,78,90401,3,"1,70",2,0,0
1881,44,49,94720,4,"1,90",3,89,0
1882,46,82,91365,3,"2,67",2,0,0
1883,56,125,91330,3,"0,60",1,342,1
1884,56,185,91711,1,"2,90",1,0,0
1885,57,163,94132,1,"7,40",1,0,0
1886,31,19,96001,4,"1,10",3,104,0
1887,65,115,94105,4,"1,70",2,0,0
1888,31,81,95006,2,"2,00",2,0,0
1889,36,93,94305,1,"2,80",3,0,0
1890,56,111,93106,4,"0,30",1,372,1
1891,52,184,90630,1,"8,10",1,0,0
1892,42,50,95126,4,"2,20",2,0,0
1893,55,55,94110,3,"1,70",1,0,0
1894,49,13,94608,1,"0,40",3,101,0
1895,51,29,94303,4,"0,10",1,0,0
1896,26,72,95003,4,"2,60",1,0,0
1897,32,83,94304,1,"2,60",2,0,0
1898,54,98,93065,1,"0,10",3,0,0
1899,50,43,95630,4,"0,10",1,0,0
1900,59,34,94115,1,"0,20",1,0,0
1901,61,10,91365,4,"0,40",2,0,0
1902,43,201,94305,2,"6,67",1,0,0
1903,39,85,94005,3,"1,20",3,107,0
1904,56,50,90095,3,"1,40",3,0,0
1905,38,91,95060,2,"0,00",1,0,0
1906,25,112,92507,2,"2,00",1,241,0
1907,42,98,92866,2,"0,40",1,275,0
1908,42,115,93711,1,"0,30",1,0,0
1909,50,22,92037,4,"0,50",2,112,0
1910,56,101,90048,3,"1,70",2,0,0
1911,43,83,95616,2,"3,80",3,112,0
1912,60,52,94709,3,"0,50",2,0,0
1913,42,191,94304,3,"4,80",2,0,1
1914,57,134,92110,4,"0,90",1,198,1
1915,48,54,95616,1,"1,60",2,186,0
1916,37,69,91911,3,"2,10",1,0,0
1917,57,64,95138,3,"1,60",3,0,0
1918,62,53,96001,4,"1,67",3,142,0
1919,39,118,93555,2,"6,00",3,246,1
1920,38,19,92069,2,"1,40",2,120,0
1921,54,31,92130,2,"0,40",3,0,0
1922,45,63,95621,1,"0,80",3,245,0
1923,39,25,93023,1,"1,40",3,0,0
1924,45,22,90639,1,"0,20",1,0,0
1925,62,78,92009,1,"1,80",3,0,0
1926,43,81,90245,1,"0,30",1,218,0
1927,30,41,90095,1,"2,40",2,0,0
1928,35,62,93106,3,"2,30",1,0,0
1929,58,35,94122,1,"1,20",3,0,0
1930,44,30,94501,1,"0,60",3,0,0
1931,56,51,94080,3,"1,00",2,0,0
1932,28,140,92122,2,"2,00",1,0,0
1933,64,73,90073,3,"2,40",1,185,0
1934,63,40,91311,4,"1,20",2,0,0
1935,44,69,95814,1,"0,80",3,0,0
1936,34,191,94086,1,"4,80",3,0,1
1937,50,82,90291,3,"3,00",2,0,0
1938,51,181,95051,1,"3,30",3,589,1
1939,30,38,90245,1,"1,90",3,0,0
1940,55,23,94122,2,"0,20",1,0,0
1941,57,55,92630,1,"1,80",3,0,0
1942,43,58,95307,2,"3,20",1,0,0
1943,61,29,90210,2,"0,50",2,0,0
1944,49,39,95521,4,"2,60",1,0,0
1945,52,39,90095,3,"1,90",2,83,0
1946,57,30,93106,3,"1,50",1,151,0
1947,53,58,94720,4,"2,00",3,0,0
1948,52,62,94111,1,"1,80",3,231,0
1949,39,62,93955,4,"2,40",1,86,0
1950,58,19,90504,1,"1,20",3,0,0
1951,36,38,94109,1,"1,50",2,0,0
1952,45,84,94550,4,"2,00",3,0,0
1953,30,78,92037,1,"2,60",2,0,0
1954,49,22,90058,4,"0,20",1,83,0
1955,44,81,90245,4,"2,00",3,277,0
1956,43,32,90401,3,"0,50",2,0,0
1957,42,89,94539,4,"0,80",1,184,0
1958,29,121,90028,2,"3,30",1,0,0
1959,28,42,95762,1,"1,50",1,0,0
1960,50,130,95833,1,"1,00",1,0,0
1961,44,30,95616,4,"0,00",2,0,0
1962,52,114,94304,1,"4,90",1,0,0
1963,28,155,90019,1,"6,33",1,0,0
1964,62,50,94539,2,"1,10",1,0,0
1965,34,34,95060,1,"1,50",2,111,0
1966,45,94,90095,3,"0,50",3,0,0
1967,52,114,91330,2,"2,40",2,0,0
1968,43,89,94303,3,"0,50",3,108,0
1969,54,49,91801,1,"1,40",3,0,0
1970,64,115,94105,1,"2,00",1,0,0
1971,27,148,92780,1,"1,50",1,397,0
1972,42,72,95616,4,"1,10",2,203,0
1973,28,114,94606,4,"2,10",3,0,0
1974,47,11,92192,2,"0,00",1,78,0
1975,39,63,90095,4,"0,20",3,242,0
1976,29,113,94132,2,"0,20",1,0,0
1977,39,80,95616,2,"1,80",1,0,0
1978,41,54,94303,3,"0,50",3,0,0
1979,37,32,94612,2,"1,40",3,0,0
1980,41,11,91330,1,"1,00",1,0,0
1981,45,141,94706,1,"2,40",1,0,0
1982,52,84,91768,3,"3,00",2,0,0
1983,58,18,94701,3,"0,10",2,110,0
1984,31,20,94720,2,"0,30",1,0,0
1985,26,55,92630,4,"1,70",2,175,0
1986,31,31,94920,4,"0,40",2,79,0
1987,42,114,90065,2,"0,40",1,0,0
1988,56,52,94118,3,"2,00",2,0,0
1989,52,18,91301,1,"0,30",1,120,0
1990,59,55,90274,1,"1,80",3,0,0
1991,32,29,92807,1,"0,20",3,76,0
1992,46,30,90747,3,"0,50",1,0,0
1993,52,38,94302,2,"0,80",1,0,0
1994,30,122,94545,2,"3,10",1,0,0
1995,32,183,94080,1,"6,00",1,0,0
1996,35,41,94720,1,"2,40",2,0,0
1997,49,38,94305,1,"1,40",3,0,0
1998,54,61,92093,1,"1,80",3,0,0
1999,56,103,94111,3,"4,00",3,0,1
2000,48,80,93940,2,"2,40",2,0,0
2001,28,22,95670,1,"0,10",2,0,0
2002,44,128,94928,2,"3,25",2,0,1
2003,30,142,92126,3,"4,20",1,359,1
2004,44,124,90277,1,"4,70",1,0,0
2005,30,44,92704,1,"1,90",3,143,0
2006,47,170,90254,2,"6,50",2,0,1
2007,64,75,94720,4,"0,10",2,0,0
2008,48,78,94010,3,"2,00",2,0,0
2009,63,31,92037,1,"1,10",3,125,0
2010,25,99,92735,1,"1,90",1,323,0
2011,61,41,96001,2,"1,50",1,0,0
2012,46,39,92507,4,"0,00",2,0,0
2013,57,51,93943,1,"1,40",1,0,0
2014,40,52,92691,3,"0,80",3,113,0
2015,49,169,95054,3,"5,67",3,167,1
2016,30,141,95747,1,"0,80",1,0,0
2017,41,93,92835,4,"0,80",1,218,0
2018,42,14,92064,3,"1,00",2,0,0
2019,63,160,90089,2,"2,10",1,0,0
2020,43,44,94611,1,"0,20",1,0,0
2021,59,33,94303,3,"0,20",1,0,0
2022,46,103,91380,4,"4,80",3,0,1
2023,33,71,93561,4,"1,80",3,236,0
2024,55,55,94720,1,"0,20",1,151,0
2025,36,113,94305,4,"0,20",1,0,1
2026,47,79,94720,3,"2,00",2,185,0
2027,59,80,93907,2,"0,70",2,0,0
2028,38,179,94596,2,"0,00",1,380,0
2029,42,9,91710,2,"0,00",3,0,0
2030,30,61,92152,4,"2,00",2,0,0
2031,63,111,95814,2,"3,90",1,207,0
2032,60,80,94608,3,"0,50",1,0,0
2033,62,32,90266,3,"0,20",1,0,0
2034,49,83,92126,1,"0,30",1,0,0
2035,59,91,92821,4,"1,90",2,329,0
2036,36,29,93065,4,"1,00",1,0,0
2037,46,19,94305,3,"0,67",2,0,0
2038,35,52,95616,2,"1,00",2,0,0
2039,50,150,94551,1,"7,30",1,0,0
2040,51,32,91605,2,"0,40",3,0,0
2041,41,91,94720,3,"0,50",3,0,0
2042,45,180,95403,3,"8,50",2,535,1
2043,41,121,94102,1,"0,30",1,0,0
2044,57,25,90049,2,"0,20",3,0,0
2045,51,102,92677,1,"0,30",1,0,0
2046,52,44,95051,4,"0,90",2,107,0
2047,43,161,95134,3,"8,00",2,0,1
2048,63,134,90640,3,"4,00",2,0,1
2049,28,43,94803,1,"1,80",2,0,0
2050,43,94,92717,4,"1,10",2,0,0
2051,41,29,94024,2,"0,80",3,98,0
2052,34,38,90018,4,"0,20",1,0,0
2053,28,120,94080,1,"0,80",1,170,0
2054,58,85,92110,2,"2,00",1,161,0
2055,39,89,92126,2,"1,90",1,0,0
2056,49,25,90274,1,"1,40",3,0,0
2057,33,20,92691,3,"1,30",1,83,0
2058,37,125,91754,2,"3,90",1,0,0
2059,33,18,92093,1,"0,60",3,0,0
2060,28,173,92121,2,"6,70",1,222,0
2061,54,34,92093,4,"0,10",3,0,0
2062,63,159,93950,4,"4,90",2,111,1
2063,57,55,92521,3,"2,50",1,219,0
2064,56,32,94080,2,"0,40",3,0,0
2065,54,65,94545,4,"1,80",3,0,0
2066,29,83,92354,3,"1,50",1,0,0
2067,41,30,95814,2,"1,40",2,0,0
2068,58,180,91770,1,"2,90",1,0,0
2069,61,13,90024,2,"0,30",3,0,0
2070,30,35,90059,4,"0,80",1,0,0
2071,62,95,91107,3,"0,50",1,0,0
2072,52,83,94705,1,"0,00",1,0,0
2073,29,39,95831,4,"0,20",1,137,0
2074,46,54,91107,1,"0,70",3,154,0
2075,52,81,91942,1,"1,30",3,293,0
2076,40,53,94123,4,"2,00",3,0,0
2077,49,119,91030,1,"7,30",1,398,0
2078,34,160,94108,4,"8,00",3,0,1
2079,35,21,95814,2,"1,00",2,0,0
2080,26,40,94132,1,"1,00",3,0,0
2081,65,69,91706,4,"0,10",2,0,0
2082,52,45,95006,1,"1,30",2,0,0
2083,32,55,91301,4,"2,00",2,0,0
2084,31,38,94025,1,"0,20",3,0,0
2085,36,44,93907,4,"1,00",2,101,0
2086,50,45,94105,3,"0,60",2,117,0
2087,36,84,90291,1,"0,80",2,0,0
2088,51,188,94305,2,"6,90",2,343,1
2089,39,29,94701,3,"2,00",3,151,0
2090,53,95,94304,1,"2,70",2,0,0
2091,50,79,95023,1,"2,90",1,307,0
2092,31,41,91360,1,"2,00",2,0,0
2093,53,19,92673,4,"0,40",3,84,0
2094,48,75,94111,4,"3,60",3,0,0
2095,57,64,90024,3,"2,50",1,208,0
2096,47,174,94025,4,"3,20",3,0,1
2097,55,54,95051,2,"2,30",3,93,0
2098,37,14,90740,3,"0,10",2,113,0
2099,59,94,90089,1,"3,80",1,272,0
2100,53,10,90095,2,"0,40",1,0,0
2101,31,145,93940,1,"0,80",1,84,0
2102,35,203,95032,1,"10,00",3,0,1
2103,25,81,92647,2,"1,60",3,0,0
2104,37,153,90630,2,"6,50",1,0,0
2105,40,58,90245,4,"0,20",3,0,0
2106,31,49,94114,4,"1,80",3,0,0
2107,62,132,90210,1,"2,90",1,0,0
2108,41,85,90291,4,"0,20",3,229,0
2109,56,85,94132,3,"2,67",1,0,0
2110,47,178,93014,1,"6,50",3,0,1
2111,28,104,94301,3,"2,50",1,0,0
2112,60,40,94105,1,"1,60",1,0,0
2113,27,103,93117,1,"1,90",1,120,0
2114,57,25,92064,2,"1,00",1,0,0
2115,62,69,95039,2,"1,70",3,0,0
2116,57,30,95070,3,"1,40",1,0,0
2117,44,70,94920,3,"2,67",2,0,0
2118,31,15,91380,3,"0,90",3,0,0
2119,31,125,91320,2,"1,30",1,0,0
2120,39,50,94923,3,"0,50",3,0,0
2121,41,44,93106,1,"0,30",3,0,0
2122,41,38,92182,4,"2,20",2,180,0
2123,55,64,93437,3,"0,80",1,119,0
2124,28,9,95014,1,"0,10",2,0,0
2125,35,44,92054,3,"0,90",1,89,0
2126,44,93,91910,4,"0,80",1,101,0
2127,44,83,92121,4,"0,40",1,141,0
2128,40,179,94720,2,"0,00",1,0,0
2129,65,40,94104,1,"1,10",3,0,0
2130,35,58,91754,4,"0,70",3,232,0
2131,55,74,94607,3,"2,67",1,0,0
2132,55,15,95747,1,"0,20",1,0,0
2133,59,11,94949,2,"1,00",1,0,0
2134,39,41,95035,1,"2,00",2,176,0
2135,50,68,95821,1,"1,50",2,120,0
2136,45,28,95039,1,"0,75",3,0,0
2137,50,115,95008,1,"1,20",3,0,1
2138,65,83,92354,4,"0,10",2,247,0
2139,36,40,93611,2,"1,10",2,166,0
2140,57,113,91768,1,"0,10",3,0,0
2141,53,89,92130,1,"0,80",3,0,0
2142,28,38,92109,4,"1,60",1,0,0
2143,55,62,93943,4,"1,50",1,0,0
2144,56,65,92093,3,"1,70",1,109,0
2145,33,168,94720,3,"5,67",2,0,1
2146,57,40,94720,3,"1,70",1,0,0
2147,27,30,93108,1,"1,00",3,80,0
2148,27,20,92007,4,"1,00",1,0,0
2149,54,58,92007,2,"3,20",3,0,0
2150,48,150,95039,1,"7,30",1,193,0
2151,62,54,91320,1,"0,80",1,0,0
2152,41,19,91730,2,"0,30",2,105,0
2153,62,30,94304,3,"0,10",3,128,0
2154,40,123,90041,1,"5,20",1,0,0
2155,32,45,94558,1,"2,40",2,0,0
2156,62,154,94305,1,"2,90",1,0,0
2157,35,93,90747,2,"2,70",1,0,0
2158,25,71,93727,4,"0,20",1,78,0
2159,50,83,94720,4,"3,10",1,0,1
2160,61,99,94085,1,"4,80",3,255,1
2161,43,55,93933,3,"2,20",2,0,0
2162,52,38,94131,4,"0,90",2,95,0
2163,39,74,95008,3,"0,90",2,155,0
2164,33,69,92161,4,"1,80",3,0,0
2165,27,104,92007,2,"2,50",1,184,0
2166,27,38,95929,4,"1,00",3,154,0
2167,32,25,93524,3,"0,90",3,0,0
2168,65,162,94596,1,"1,30",1,0,0
2169,55,64,93063,4,"2,60",3,0,0
2170,52,30,94305,2,"0,70",2,0,0
2171,39,52,95039,3,"0,50",3,0,0
2172,35,42,93108,1,"1,50",3,0,0
2173,39,79,92028,2,"1,80",2,219,0
2174,34,34,93407,1,"1,70",1,164,0
2175,30,123,95605,2,"3,10",1,0,0
2176,37,160,94305,2,"3,30",1,0,0
2177,41,51,91320,3,"2,33",2,0,0
2178,31,108,94507,1,"4,00",1,0,0
2179,37,158,93943,2,"2,30",2,0,1
2180,49,68,90024,1,"1,50",2,0,0
2181,58,42,91380,2,"1,60",3,0,0
2182,45,32,94143,1,"0,75",3,105,0
2183,40,22,94566,2,"1,40",3,0,0
2184,34,29,90025,2,"2,00",3,0,0
2185,62,183,90095,2,"3,40",3,0,1
2186,54,69,92009,1,"1,60",3,0,0
2187,26,92,96001,2,"0,20",1,0,0
2188,54,40,90024,2,"1,00",3,0,0
2189,29,9,92037,4,"0,50",3,86,0
2190,48,128,94309,1,"0,60",1,0,0
2191,27,110,96150,2,"0,20",1,294,0
2192,42,171,90027,2,"8,00",1,0,0
2193,25,13,95814,4,"1,00",1,95,0
2194,45,25,94609,2,"0,10",3,102,0
2195,34,123,94553,1,"1,60",2,0,1
2196,51,33,92037,4,"0,20",1,83,0
2197,51,189,95211,4,"4,75",2,0,1
2198,60,34,94102,1,"0,30",3,0,0
2199,59,58,91355,1,"0,00",2,0,0
2200,49,51,91016,1,"1,30",2,98,0
2201,50,29,90095,2,"1,30",1,0,0
2202,41,111,92009,2,"0,40",1,0,0
2203,49,43,94709,4,"1,90",3,0,0
2204,50,130,91320,1,"0,60",1,311,0
2205,63,20,94704,2,"0,40",1,76,0
2206,63,101,95819,2,"2,80",1,0,0
2207,33,48,92831,4,"2,20",2,207,0
2208,38,180,90245,1,"2,80",3,158,1
2209,64,92,91109,2,"0,00",3,185,0
2210,36,33,94080,3,"0,90",1,0,0
2211,58,51,95006,2,"1,90",2,0,0
2212,39,31,92717,2,"1,40",2,94,0
2213,46,83,95060,1,"2,70",1,0,0
2214,61,45,94610,1,"0,80",1,0,0
2215,53,89,92735,1,"0,80",3,146,0
2216,28,193,94501,3,"4,00",2,0,1
2217,64,89,94707,1,"3,80",1,0,0
2218,48,162,91355,4,"3,30",2,446,1
2219,38,9,92634,2,"0,30",2,0,0
2220,52,58,93101,4,"2,00",3,223,0
2221,65,80,94105,1,"0,80",3,0,0
2222,59,73,92056,2,"1,70",3,0,0
2223,45,41,95008,1,"0,30",1,0,0
2224,53,74,91711,3,"2,00",2,0,0
2225,38,29,92084,2,"1,40",3,0,0
2226,54,25,90505,4,"0,40",3,115,0
2227,25,98,90717,1,"5,40",1,0,0
2228,61,59,90840,4,"1,70",2,0,0
2229,48,43,90254,4,"1,90",3,0,0
2230,46,72,91711,4,"1,40",2,149,0
2231,36,183,94704,1,"3,00",3,0,1
2232,46,134,94575,1,"5,70",1,146,0
2233,59,140,95035,2,"0,50",1,262,0
2234,59,39,92028,1,"1,80",3,0,0
2235,36,35,95812,4,"0,40",2,0,0
2236,63,141,92121,2,"6,90",1,0,0
2237,51,23,95616,1,"0,50",2,0,0
2238,30,134,92647,1,"0,00",1,0,0
2239,48,35,92709,1,"1,40",3,0,0
2240,55,42,95833,4,"2,50",1,0,0
2241,41,81,92868,4,"0,20",3,167,0
2242,26,14,94301,4,"0,40",1,94,0
2243,41,45,93437,1,"1,80",1,172,0
2244,54,79,91342,3,"1,70",2,150,0
2245,57,53,92806,1,"0,80",2,120,0
2246,54,33,94111,2,"0,70",2,0,0
2247,35,190,92093,3,"3,10",2,266,1
2248,60,60,95616,1,"2,50",3,103,0
2249,63,8,94618,1,"0,80",2,97,0
2250,41,38,95814,3,"1,00",2,150,0
2251,46,154,93109,1,"5,00",1,0,0
2252,31,54,92173,4,"2,20",2,0,0
2253,58,41,95819,3,"1,40",1,0,0
2254,59,25,95827,2,"0,30",1,75,0
2255,46,53,90025,2,"1,70",1,109,0
2256,33,79,94612,1,"0,10",1,0,0
2257,56,13,94305,4,"0,90",2,76,0
2258,47,130,91763,2,"1,40",1,0,0
2259,59,93,91320,2,"0,70",2,0,0
2260,24,82,90401,3,"0,80",1,0,0
2261,39,15,93561,2,"0,30",2,92,0
2262,30,150,94305,4,"5,00",2,0,1
2263,55,131,95070,2,"0,70",2,0,1
2264,47,28,92868,3,"1,50",1,0,0
2265,35,9,93106,4,"0,70",2,0,0
2266,47,88,94305,4,"1,40",2,0,0
2267,38,143,94550,1,"4,10",1,0,0
2268,38,168,92647,2,"1,30",3,0,1
2269,27,105,94304,1,"3,00",2,0,1
2270,42,62,94305,3,"2,10",3,0,0
2271,26,51,92103,4,"2,60",1,0,0
2272,60,101,94928,3,"4,40",1,0,0
2273,27,90,91365,3,"0,80",1,0,0
2274,27,83,91775,4,"2,10",3,0,0
2275,40,21,90034,2,"0,00",3,0,0
2276,40,115,94305,1,"3,40",1,0,0
2277,29,172,92093,4,"4,40",1,0,1
2278,30,32,91330,2,"1,00",2,0,0
2279,30,204,91107,2,"4,50",1,0,0
2280,47,34,91711,4,"0,60",1,0,0
2281,33,30,94920,2,"2,00",3,132,0
2282,57,31,95039,3,"1,30",2,0,0
2283,38,90,94110,2,"2,70",1,0,0
2284,54,79,92677,4,"2,60",3,0,0
2285,47,22,94901,4,"0,60",1,0,0
2286,48,114,92007,1,"2,40",3,0,1
2287,62,42,94122,1,"0,50",3,128,0
2288,30,29,92121,1,"0,20",3,90,0
2289,35,72,94706,3,"2,60",2,0,0
2290,59,68,93117,1,"1,80",3,95,0
2291,38,78,91942,4,"0,70",3,0,0
2292,47,90,95449,1,"2,70",1,323,0
2293,57,170,95051,2,"2,10",2,0,1
2294,42,14,91768,2,"0,10",2,0,0
2295,39,129,90035,2,"1,90",1,0,0
2296,53,39,92101,3,"1,00",3,87,0
2297,27,82,94305,2,"0,20",1,0,0
2298,59,31,94063,3,"0,40",2,0,0
2299,48,9,92630,4,"0,50",2,0,0
2300,62,15,94583,3,"0,10",3,91,0
2301,66,70,93711,3,"2,20",1,0,0
2302,38,84,93403,4,"0,70",3,0,0
2303,42,155,92806,1,"7,00",1,0,0
2304,47,89,94720,2,"0,80",3,0,0
2305,27,170,95818,3,"4,70",1,0,1
2306,32,185,92009,2,"6,70",1,0,0
2307,37,82,92373,2,"2,20",1,0,0
2308,56,60,92009,3,"1,70",1,0,0
2309,39,58,94590,2,"2,40",2,0,0
2310,36,29,94583,1,"1,33",1,81,0
2311,32,32,92806,2,"0,30",1,0,0
2312,62,115,90245,4,"3,40",2,0,0
2313,48,83,91345,2,"2,40",2,0,0
2314,58,54,94035,3,"0,30",2,0,0
2315,27,112,94501,4,"1,80",3,0,0
2316,52,182,95818,2,"1,40",2,0,1
2317,54,112,94920,2,"6,80",1,0,0
2318,31,129,95814,3,"5,90",3,319,1
2319,60,23,94803,1,"0,80",2,112,0
2320,34,198,95819,2,"3,00",1,422,0
2321,46,84,92692,4,"2,00",3,0,0
2322,41,39,91380,3,"0,50",3,0,0
2323,62,129,94143,1,"1,30",1,0,0
2324,31,113,94542,2,"2,00",2,315,0
2325,41,35,93107,1,"0,75",3,114,0
2326,55,85,94591,1,"0,10",3,0,0
2327,45,73,94086,4,"2,90",1,0,0
2328,51,70,90095,1,"0,80",3,0,0
2329,27,130,92182,3,"4,40",1,192,1
2330,30,39,94022,1,"1,50",1,0,0
2331,31,72,95133,4,"1,80",2,242,0
2332,61,68,90245,4,"2,30",3,0,0
2333,40,35,94022,1,"1,40",3,0,0
2334,45,61,95812,3,"0,70",1,0,0
2335,45,69,90025,4,"1,90",1,0,0
2336,37,59,93907,1,"3,60",2,0,0
2337,34,99,93460,2,"4,50",3,217,0
2338,43,201,95054,1,"10,00",2,0,1
2339,42,130,94611,2,"7,50",1,0,0
2340,56,72,90095,3,"2,00",2,0,0
2341,33,44,94112,1,"1,20",1,0,0
2342,36,91,92028,1,"1,50",3,289,0
2343,62,92,94608,3,"0,50",1,310,0
2344,58,55,90032,1,"0,80",1,168,0
2345,65,20,94608,3,"0,50",1,102,0
2346,65,89,90291,1,"4,10",1,299,1
2347,52,59,92660,2,"1,50",2,239,0
2348,64,8,92104,3,"0,10",3,87,0
2349,51,85,94015,4,"4,90",1,0,0
2350,59,94,94610,1,"4,30",1,76,0
2351,52,22,91711,2,"0,40",1,0,0
2352,55,74,94611,2,"3,20",3,0,0
2353,46,59,93555,3,"2,67",2,0,0
2354,61,12,93023,4,"0,60",2,0,0
2355,35,8,94043,1,"0,40",2,0,0
2356,56,74,94920,3,"1,60",3,0,0
2357,31,184,92064,4,"3,40",2,0,1
2358,44,34,95005,4,"0,00",2,0,0
2359,53,63,93109,2,"0,80",3,0,0
2360,36,123,95060,2,"5,60",2,0,1
2361,27,85,93302,2,"1,60",3,0,0
2362,36,109,94928,3,"0,50",3,0,1
2363,40,31,94720,1,"0,60",3,0,0
2364,39,61,90095,2,"2,40",2,90,0
2365,59,88,94923,2,"1,60",1,0,0
2366,43,22,91311,2,"0,30",2,0,0
2367,30,63,95008,4,"2,20",2,0,0
2368,26,80,95616,4,"0,20",1,0,0
2369,48,78,94588,3,"2,10",1,0,0
2370,50,45,94005,4,"0,10",1,93,0
2371,33,51,94040,4,"2,10",3,0,0
2372,32,111,95014,2,"1,50",3,0,0
2373,34,45,93943,3,"2,80",1,153,0
2374,33,184,94304,2,"4,80",2,0,1
2375,32,41,92008,2,"1,00",2,112,0
2376,55,69,91007,4,"1,30",3,0,0
2377,58,23,91768,3,"0,20",1,0,0
2378,47,160,92037,2,"6,67",1,0,0
2379,30,61,95605,1,"0,80",2,251,0
2380,42,110,94720,2,"6,10",1,182,0
2381,40,50,92606,2,"0,60",3,0,0
2382,33,49,94928,1,"2,40",2,0,0
2383,46,185,94131,4,"7,50",2,428,1
2384,63,52,90033,2,"1,10",1,0,0
2385,62,53,92028,2,"2,80",1,0,0
2386,43,125,94720,4,"3,50",2,0,1
2387,31,72,94542,3,"1,60",1,0,0
2388,28,51,94720,4,"1,80",3,0,0
2389,64,23,91768,3,"0,50",1,0,0
2390,27,41,90033,1,"1,90",3,0,0
2391,33,41,95814,3,"2,00",1,108,0
2392,39,138,92697,1,"4,67",2,0,1
2393,44,138,94143,2,"3,30",1,0,0
2394,53,14,94005,4,"0,80",1,0,0
2395,42,145,94065,2,"8,00",1,505,0
2396,44,25,95064,3,"1,00",2,0,0
2397,34,43,95014,1,"1,70",1,142,0
2398,47,93,90266,1,"0,20",2,309,0
2399,53,90,95053,2,"0,30",1,217,0
2400,62,41,90245,2,"1,00",3,154,0
2401,61,169,91380,2,"6,10",3,106,1
2402,42,63,95814,2,"2,20",3,0,0
2403,48,23,94720,3,"0,67",2,95,0
2404,38,140,90210,4,"0,50",1,0,1
2405,41,75,95010,1,"1,50",3,0,0
2406,57,13,94588,4,"0,90",2,78,0
2407,31,10,92354,1,"0,50",3,81,0
2408,39,100,94720,1,"0,80",2,0,0
2409,48,85,94105,3,"1,10",1,203,0
2410,55,73,95207,3,"2,67",1,219,0
2411,29,130,92630,2,"6,70",1,0,0
2412,47,65,91330,3,"2,70",2,0,0
2413,61,59,93118,4,"1,70",1,148,0
2414,60,31,91007,2,"1,00",3,0,0
2415,34,134,91775,1,"4,00",1,0,0
2416,45,11,94143,4,"0,20",1,106,0
2417,60,32,93611,1,"0,30",3,80,0
2418,25,53,90095,2,"1,60",3,0,0
2419,41,28,95616,1,"0,70",1,0,0
2420,63,44,94550,2,"1,00",3,0,0
2421,63,40,91304,1,"0,80",1,118,0
2422,43,40,94949,3,"0,60",2,0,0
2423,58,163,95014,2,"0,50",1,400,0
2424,50,82,91335,1,"1,30",3,0,0
2425,38,89,94583,4,"1,40",2,0,0
2426,54,78,92507,4,"1,60",2,0,0
2427,61,55,94132,3,"0,90",3,197,0
2428,29,34,92675,4,"0,40",2,0,0
2429,39,108,92717,4,"3,67",2,301,1
2430,33,58,95616,4,"2,20",2,0,0
2431,23,73,92120,4,"2,60",1,0,0
2432,56,54,91380,4,"2,10",1,0,0
2433,54,45,92182,4,"0,90",2,0,0
2434,37,123,94720,1,"2,30",2,0,1
2435,38,93,95616,1,"5,20",1,267,0
2436,34,102,92115,4,"2,20",2,0,0
2437,53,39,92626,3,"1,50",1,0,0
2438,65,114,94608,4,"3,40",2,0,0
2439,62,29,91030,1,"0,30",3,0,0
2440,51,30,91116,3,"0,60",2,144,0
2441,31,22,91401,1,"0,60",3,0,0
2442,64,38,94305,2,"0,30",1,186,0
2443,39,41,90028,2,"1,70",1,0,0
2444,28,161,92646,4,"1,70",3,422,1
2445,60,38,94701,3,"0,50",2,0,0
2446,47,25,93106,1,"0,90",3,0,0
2447,25,70,93010,4,"2,60",1,218,0
2448,44,201,95819,2,"8,80",1,0,0
2449,51,42,92103,2,"0,60",3,0,0
2450,31,64,94720,1,"1,20",1,0,0
2451,32,28,90034,4,"1,10",3,0,0
2452,51,119,93940,1,"4,90",1,208,0
2453,25,28,94596,1,"1,00",3,0,0
2454,43,60,94104,3,"2,10",3,0,0
2455,54,23,93955,1,"1,50",2,0,0
2456,34,164,94720,4,"7,40",3,0,1
2457,54,39,95211,2,"0,80",1,0,0
2458,42,19,92115,2,"0,00",3,85,0
2459,46,72,93108,2,"0,80",3,0,0
2460,62,41,95060,3,"0,90",3,0,0
2461,31,32,92123,2,"0,30",2,130,0
2462,30,69,94302,1,"0,80",2,0,0
2463,52,23,95828,3,"0,40",1,0,0
2464,35,44,92009,4,"0,20",1,0,0
2465,60,32,92407,3,"0,40",2,165,0
2466,58,25,90059,2,"0,30",1,123,0
